comuna,ica,fecha,id
comuna 8,68,2024-06-25,5902
comuna 1,65,2024-06-25,8223
comuna 10,26,2024-06-25,24206
comuna 9,12,2024-06-23,24422
comuna 15,49,2024-06-23,38973
comuna 15,86,2024-07-31,48011
comuna 7,22,2024-06-23,42853
comuna 8,35,2024-07-31,29584
comuna 13,50,2024-01-30,1541
comuna 2,49,2024-07-31,14875
comuna 9,25,2024-06-23,38403
comuna 9,83,2024-01-30,43689
comuna 10,26,2024-06-25,37077
comuna 16,78,2024-01-30,49135
comuna 3,20,2024-07-31,36535
comuna 9,82,2024-06-23,29775
comuna 2,37,2024-01-30,35866
comuna 12,37,2024-06-25,1377
comuna 15,99,2024-01-30,34326
comuna 15,66,2024-01-30,39082
comuna 12,79,2024-07-31,49803
comuna 8,78,2024-07-31,8943
comuna 6,75,2024-06-25,10777
comuna 2,79,2024-01-30,3125
comuna 11,46,2024-06-25,26280
comuna 7,87,2024-06-23,6897
comuna 5,65,2024-06-23,59
comuna 13,99,2024-06-23,15370
comuna 6,81,2024-06-25,27447
comuna 3,99,2024-06-23,19866
comuna 6,86,2024-06-25,12410
comuna 2,36,2024-06-25,20512
comuna 2,33,2024-07-31,8180
comuna 3,87,2024-01-30,32586
comuna 3,36,2024-07-31,1007
comuna 1,58,2024-06-23,46657
comuna 6,93,2024-07-31,22434
comuna 12,40,2024-06-25,10808
comuna 3,69,2024-06-23,8809
comuna 12,25,2024-06-25,47532
comuna 13,62,2024-06-25,3154
comuna 4,67,2024-06-25,32017
comuna 11,29,2024-06-25,19059
comuna 7,46,2024-01-30,27244
comuna 9,96,2024-06-25,27201
comuna 14,62,2024-06-25,42261
comuna 11,40,2024-06-25,207
comuna 10,89,2024-06-23,4954
comuna 12,73,2024-06-23,36793
comuna 9,78,2024-06-25,40635
comuna 12,81,2024-01-30,32184
comuna 9,38,2024-06-25,14353
comuna 15,28,2024-06-25,20842
comuna 14,27,2024-06-25,48793
comuna 9,91,2024-01-30,47629
comuna 6,24,2024-01-30,42599
comuna 3,86,2024-01-30,33390
comuna 11,57,2024-06-25,27130
comuna 2,43,2024-01-30,38127
comuna 8,25,2024-01-30,14361
comuna 15,66,2024-01-30,16068
comuna 2,37,2024-06-25,45579
comuna 16,38,2024-01-30,23496
comuna 15,25,2024-01-30,6965
comuna 13,58,2024-01-30,43827
comuna 10,18,2024-07-31,42169
comuna 10,61,2024-07-31,7157
comuna 3,46,2024-06-23,20263
comuna 1,86,2024-01-30,38277
comuna 1,89,2024-01-30,27370
comuna 13,81,2024-06-23,47953
comuna 5,88,2024-06-23,17315
comuna 11,17,2024-06-25,20930
comuna 4,10,2024-01-30,803
comuna 9,82,2024-06-23,39458
comuna 5,82,2024-01-30,43977
comuna 7,52,2024-06-23,41307
comuna 12,44,2024-01-30,49625
comuna 11,49,2024-07-31,27622
comuna 16,83,2024-01-30,24638
comuna 16,38,2024-07-31,18743
comuna 14,30,2024-06-23,19056
comuna 15,80,2024-06-25,14051
comuna 1,34,2024-06-25,7746
comuna 6,37,2024-06-25,5851
comuna 1,83,2024-06-25,33457
comuna 3,59,2024-01-30,38342
comuna 1,41,2024-07-31,19550
comuna 6,48,2024-06-25,42675
comuna 4,18,2024-06-25,28397
comuna 3,71,2024-07-31,45573
comuna 3,81,2024-06-25,49388
comuna 16,43,2024-06-23,28651
comuna 10,11,2024-07-31,17624
comuna 6,51,2024-06-23,22718
comuna 11,14,2024-06-25,36544
comuna 11,93,2024-07-31,45872
comuna 12,40,2024-06-23,23010
comuna 14,15,2024-06-23,40225
comuna 13,85,2024-01-30,16780
comuna 4,65,2024-07-31,41021
comuna 13,77,2024-06-25,11980
comuna 8,48,2024-01-30,36091
comuna 14,76,2024-06-23,39198
comuna 10,99,2024-06-25,9206
comuna 11,50,2024-06-25,17377
comuna 4,60,2024-06-23,33112
comuna 13,85,2024-07-31,48675
comuna 8,61,2024-06-23,23591
comuna 4,67,2024-01-30,20635
comuna 5,75,2024-06-25,49639
comuna 4,14,2024-07-31,22041
comuna 16,33,2024-01-30,3371
comuna 10,15,2024-07-31,16019
comuna 7,58,2024-01-30,47196
comuna 10,41,2024-06-23,606
comuna 15,22,2024-06-25,17740
comuna 6,15,2024-06-23,24088
comuna 6,57,2024-06-23,18557
comuna 10,73,2024-07-31,9765
comuna 10,10,2024-06-25,34094
comuna 8,25,2024-06-23,25342
comuna 2,53,2024-07-31,6099
comuna 7,58,2024-07-31,17161
comuna 6,77,2024-07-31,24883
comuna 6,41,2024-06-25,48392
comuna 5,34,2024-06-25,31650
comuna 14,89,2024-06-23,13425
comuna 8,46,2024-07-31,7918
comuna 6,97,2024-06-23,9868
comuna 16,68,2024-01-30,47141
comuna 14,50,2024-06-23,3881
comuna 4,73,2024-06-23,26438
comuna 10,91,2024-06-25,7604
comuna 6,94,2024-06-23,8573
comuna 4,72,2024-01-30,24599
comuna 9,83,2024-07-31,13790
comuna 7,38,2024-01-30,43660
comuna 11,60,2024-06-25,33984
comuna 12,37,2024-07-31,35169
comuna 10,82,2024-06-23,4095
comuna 6,76,2024-07-31,5317
comuna 7,30,2024-01-30,38775
comuna 4,20,2024-06-25,27303
comuna 12,73,2024-07-31,25361
comuna 5,32,2024-07-31,27337
comuna 1,28,2024-06-23,1628
comuna 6,28,2024-06-25,17711
comuna 7,59,2024-01-30,14783
comuna 10,85,2024-07-31,45791
comuna 6,81,2024-01-30,38928
comuna 15,34,2024-01-30,37729
comuna 5,14,2024-06-25,34173
comuna 16,48,2024-01-30,34316
comuna 14,46,2024-01-30,14412
comuna 11,16,2024-01-30,19986
comuna 13,44,2024-01-30,24468
comuna 5,51,2024-06-25,23565
comuna 16,28,2024-06-25,35282
comuna 15,46,2024-07-31,33641
comuna 10,95,2024-06-23,44437
comuna 4,69,2024-06-25,16346
comuna 9,91,2024-01-30,9968
comuna 5,97,2024-06-23,11077
comuna 12,86,2024-06-25,26811
comuna 9,81,2024-06-23,7203
comuna 6,34,2024-06-25,22140
comuna 15,76,2024-01-30,30119
comuna 5,62,2024-07-31,17702
comuna 5,43,2024-07-31,23891
comuna 4,27,2024-01-30,17251
comuna 9,97,2024-07-31,45694
comuna 3,42,2024-06-23,15683
comuna 11,92,2024-07-31,9872
comuna 4,81,2024-06-25,5509
comuna 4,60,2024-06-23,4737
comuna 10,85,2024-01-30,832
comuna 5,69,2024-06-23,8532
comuna 16,11,2024-01-30,34489
comuna 4,65,2024-07-31,5867
comuna 15,61,2024-07-31,18594
comuna 9,22,2024-06-25,38541
comuna 6,12,2024-01-30,24691
comuna 13,81,2024-01-30,38176
comuna 14,29,2024-06-25,41779
comuna 5,91,2024-07-31,39266
comuna 2,10,2024-06-25,8403
comuna 3,37,2024-06-23,49710
comuna 8,41,2024-07-31,46591
comuna 8,91,2024-07-31,46040
comuna 9,11,2024-07-31,30539
comuna 7,19,2024-06-23,13107
comuna 5,13,2024-07-31,16331
comuna 3,61,2024-06-25,23885
comuna 6,38,2024-06-23,25170
comuna 2,52,2024-06-25,49591
comuna 2,56,2024-01-30,10989
comuna 7,26,2024-01-30,19279
comuna 12,44,2024-06-25,35781
comuna 5,99,2024-06-23,34291
comuna 2,16,2024-06-23,29982
comuna 16,73,2024-07-31,1061
comuna 6,67,2024-07-31,21548
comuna 2,13,2024-06-23,38959
comuna 5,47,2024-06-23,35485
comuna 7,67,2024-06-23,31925
comuna 8,77,2024-06-23,7428
comuna 13,42,2024-06-23,37737
comuna 4,73,2024-06-23,13194
comuna 11,75,2024-06-25,42337
comuna 16,79,2024-06-25,25670
comuna 5,70,2024-06-23,11418
comuna 8,63,2024-07-31,14856
comuna 1,79,2024-06-25,32866
comuna 9,84,2024-07-31,6940
comuna 12,52,2024-06-23,15938
comuna 14,55,2024-07-31,23209
comuna 10,15,2024-06-23,26673
comuna 7,26,2024-06-23,12054
comuna 8,30,2024-07-31,41812
comuna 7,88,2024-07-31,27869
comuna 14,64,2024-06-23,32629
comuna 16,85,2024-06-25,43632
comuna 7,10,2024-06-23,28214
comuna 10,22,2024-06-23,9856
comuna 10,77,2024-06-25,17305
comuna 16,40,2024-06-25,36745
comuna 10,51,2024-07-31,4337
comuna 3,93,2024-06-23,40573
comuna 8,83,2024-06-25,22412
comuna 15,40,2024-06-23,14198
comuna 10,23,2024-07-31,16304
comuna 4,64,2024-06-23,43828
comuna 15,99,2024-07-31,19377
comuna 4,52,2024-07-31,15468
comuna 9,31,2024-01-30,19389
comuna 11,29,2024-06-25,27394
comuna 10,96,2024-06-25,28276
comuna 16,74,2024-06-23,25997
comuna 12,50,2024-06-23,5376
comuna 2,36,2024-07-31,43299
comuna 13,54,2024-01-30,38107
comuna 6,37,2024-06-23,8728
comuna 11,97,2024-06-25,1223
comuna 9,96,2024-01-30,16175
comuna 9,85,2024-01-30,41403
comuna 6,34,2024-06-23,26159
comuna 8,18,2024-01-30,36148
comuna 12,52,2024-06-25,1564
comuna 3,29,2024-06-23,30502
comuna 10,45,2024-07-31,7144
comuna 16,42,2024-06-23,16512
comuna 15,94,2024-06-25,43950
comuna 2,53,2024-06-23,25750
comuna 14,39,2024-01-30,18525
comuna 14,52,2024-07-31,23804
comuna 1,10,2024-01-30,38456
comuna 9,82,2024-01-30,24088
comuna 6,44,2024-07-31,41114
comuna 15,25,2024-01-30,10399
comuna 4,56,2024-06-23,46903
comuna 12,91,2024-06-25,26274
comuna 3,71,2024-01-30,28960
comuna 8,89,2024-06-25,3127
comuna 6,62,2024-01-30,3587
comuna 5,27,2024-07-31,832
comuna 7,95,2024-01-30,9927
comuna 6,71,2024-07-31,21136
comuna 13,74,2024-01-30,11778
comuna 16,25,2024-06-25,41517
comuna 5,99,2024-06-25,10590
comuna 12,54,2024-06-23,19962
comuna 8,61,2024-07-31,23661
comuna 5,20,2024-06-25,42994
comuna 11,49,2024-06-23,3500
comuna 10,24,2024-01-30,19341
comuna 16,62,2024-07-31,20554
comuna 3,56,2024-06-23,39015
comuna 5,38,2024-07-31,21942
comuna 4,27,2024-07-31,5025
comuna 16,51,2024-01-30,46164
comuna 6,12,2024-06-25,33921
comuna 14,70,2024-01-30,32849
comuna 15,72,2024-06-23,37775
comuna 5,12,2024-01-30,1357
comuna 10,37,2024-07-31,6760
comuna 7,45,2024-06-23,8832
comuna 3,51,2024-07-31,48282
comuna 8,64,2024-06-25,36105
comuna 13,31,2024-06-23,28848
comuna 5,64,2024-01-30,6745
comuna 11,33,2024-06-23,15428
comuna 15,10,2024-06-25,40404
comuna 2,95,2024-07-31,21223
comuna 8,16,2024-01-30,24091
comuna 2,23,2024-07-31,10065
comuna 15,97,2024-06-25,35593
comuna 12,16,2024-07-31,25703
comuna 2,50,2024-06-23,15133
comuna 7,25,2024-06-25,16944
comuna 4,61,2024-06-23,5184
comuna 12,12,2024-06-25,25474
comuna 4,62,2024-07-31,3507
comuna 8,69,2024-06-25,48146
comuna 4,29,2024-06-23,48538
comuna 15,53,2024-06-23,31045
comuna 2,51,2024-01-30,47625
comuna 5,38,2024-06-23,28104
comuna 4,80,2024-01-30,36604
comuna 10,66,2024-06-25,40112
comuna 3,31,2024-07-31,48575
comuna 5,64,2024-06-25,12956
comuna 4,14,2024-06-23,27125
comuna 5,66,2024-07-31,21561
comuna 12,44,2024-06-25,48890
comuna 9,17,2024-06-23,42382
comuna 7,81,2024-01-30,24592
comuna 10,80,2024-06-25,4904
comuna 13,56,2024-01-30,7926
comuna 3,61,2024-06-23,36609
comuna 1,47,2024-07-31,6944
comuna 4,100,2024-06-25,34450
comuna 4,87,2024-06-25,26334
comuna 12,48,2024-06-23,21830
comuna 14,73,2024-01-30,4944
comuna 7,77,2024-06-23,1583
comuna 6,60,2024-06-25,18944
comuna 13,76,2024-06-23,32324
comuna 8,69,2024-06-23,48869
comuna 13,25,2024-06-23,43405
comuna 15,84,2024-06-23,9340
comuna 10,64,2024-01-30,41083
comuna 1,50,2024-06-23,45995
comuna 4,22,2024-06-25,7302
comuna 16,24,2024-06-23,26070
comuna 4,49,2024-07-31,38092
comuna 7,94,2024-07-31,8447
comuna 3,49,2024-06-23,43840
comuna 11,77,2024-06-23,29857
comuna 15,47,2024-07-31,26544
comuna 14,53,2024-06-25,10630
comuna 3,58,2024-06-25,5109
comuna 12,46,2024-06-25,27839
comuna 6,93,2024-01-30,39232
comuna 2,73,2024-06-25,47580
comuna 7,52,2024-07-31,16241
comuna 5,49,2024-07-31,8330
comuna 4,86,2024-01-30,25939
comuna 13,62,2024-01-30,20628
comuna 4,47,2024-06-25,47430
comuna 16,34,2024-06-23,47571
comuna 6,19,2024-06-25,34247
comuna 9,15,2024-07-31,9067
comuna 5,42,2024-06-25,15122
comuna 5,54,2024-06-25,925
comuna 7,44,2024-06-23,36249
comuna 10,45,2024-07-31,25226
comuna 14,87,2024-06-25,47753
comuna 15,82,2024-01-30,3594
comuna 12,99,2024-01-30,15369
comuna 8,83,2024-01-30,28577
comuna 8,89,2024-06-25,18023
comuna 16,62,2024-06-25,25551
comuna 9,59,2024-06-25,10124
comuna 12,14,2024-01-30,21434
comuna 13,32,2024-07-31,30777
comuna 3,59,2024-01-30,35866
comuna 14,67,2024-06-23,23849
comuna 12,71,2024-01-30,14508
comuna 8,21,2024-06-23,49793
comuna 10,55,2024-07-31,11926
comuna 4,50,2024-01-30,29804
comuna 3,22,2024-06-23,11359
comuna 6,17,2024-07-31,30478
comuna 11,51,2024-07-31,24001
comuna 9,64,2024-06-25,3614
comuna 10,54,2024-06-23,22603
comuna 5,94,2024-07-31,6075
comuna 5,47,2024-01-30,228
comuna 11,71,2024-06-25,23145
comuna 9,78,2024-06-23,20393
comuna 15,34,2024-01-30,710
comuna 9,70,2024-06-25,6344
comuna 14,58,2024-06-25,28169
comuna 4,95,2024-01-30,37003
comuna 7,27,2024-06-25,25785
comuna 6,44,2024-07-31,40563
comuna 3,63,2024-06-23,39818
comuna 6,94,2024-01-30,43860
comuna 1,55,2024-06-25,20707
comuna 6,66,2024-01-30,12752
comuna 7,96,2024-06-23,8766
comuna 13,41,2024-06-23,38808
comuna 4,87,2024-01-30,8757
comuna 14,31,2024-06-25,440
comuna 8,74,2024-07-31,1353
comuna 6,49,2024-06-23,33283
comuna 6,24,2024-07-31,36353
comuna 1,11,2024-01-30,4544
comuna 15,78,2024-06-23,5420
comuna 1,28,2024-07-31,36902
comuna 2,57,2024-06-23,10492
comuna 10,48,2024-06-23,49731
comuna 1,68,2024-06-25,23349
comuna 8,76,2024-06-25,36262
comuna 12,76,2024-06-25,35570
comuna 15,75,2024-01-30,29089
comuna 15,82,2024-07-31,43216
comuna 12,47,2024-01-30,3490
comuna 13,38,2024-06-23,13990
comuna 8,10,2024-06-25,35893
comuna 4,24,2024-06-25,42637
comuna 12,51,2024-01-30,25278
comuna 1,42,2024-06-25,48575
comuna 15,64,2024-07-31,33931
comuna 13,68,2024-06-23,37315
comuna 4,32,2024-01-30,13336
comuna 7,29,2024-06-25,32749
comuna 2,73,2024-06-25,2761
comuna 4,55,2024-07-31,35248
comuna 5,12,2024-06-23,16586
comuna 4,63,2024-07-31,48185
comuna 15,83,2024-07-31,31619
comuna 9,11,2024-06-23,20568
comuna 12,83,2024-06-23,7105
comuna 8,93,2024-07-31,33716
comuna 13,33,2024-01-30,15137
comuna 15,26,2024-01-30,16810
comuna 4,80,2024-06-25,30278
comuna 12,27,2024-07-31,31685
comuna 10,14,2024-06-23,13963
comuna 12,53,2024-06-23,29509
comuna 16,53,2024-01-30,19542
comuna 16,36,2024-06-25,31874
comuna 10,68,2024-06-25,26013
comuna 6,48,2024-01-30,32904
comuna 10,94,2024-06-23,11710
comuna 6,53,2024-07-31,21242
comuna 14,64,2024-07-31,5541
comuna 9,55,2024-01-30,12007
comuna 13,30,2024-01-30,1026
comuna 16,50,2024-06-23,31899
comuna 3,100,2024-06-25,13328
comuna 10,74,2024-06-23,33691
comuna 7,74,2024-07-31,18343
comuna 12,15,2024-07-31,28005
comuna 10,24,2024-01-30,10625
comuna 7,64,2024-06-25,18970
comuna 11,16,2024-07-31,48411
comuna 1,90,2024-07-31,26523
comuna 1,57,2024-06-23,34651
comuna 7,71,2024-07-31,8953
comuna 9,13,2024-06-23,36711
comuna 16,85,2024-01-30,22399
comuna 15,95,2024-07-31,23175
comuna 6,44,2024-07-31,44945
comuna 10,28,2024-06-25,44409
comuna 6,50,2024-06-23,31562
comuna 3,52,2024-07-31,49620
comuna 2,84,2024-07-31,8978
comuna 16,48,2024-06-25,36869
comuna 11,53,2024-01-30,6310
comuna 2,63,2024-07-31,4752
comuna 2,40,2024-06-25,38664
comuna 16,73,2024-06-23,33964
comuna 5,59,2024-07-31,21928
comuna 6,81,2024-06-25,12086
comuna 12,45,2024-07-31,22995
comuna 5,48,2024-06-23,38212
comuna 13,30,2024-06-25,34529
comuna 10,83,2024-06-23,41090
comuna 7,47,2024-07-31,13319
comuna 15,29,2024-06-23,21898
comuna 4,70,2024-07-31,21290
comuna 15,21,2024-06-23,44667
comuna 7,68,2024-07-31,9933
comuna 7,41,2024-06-25,16376
comuna 2,100,2024-06-23,1970
comuna 12,60,2024-06-23,12187
comuna 14,54,2024-06-23,30741
comuna 5,85,2024-06-23,28703
comuna 14,87,2024-07-31,1679
comuna 14,55,2024-06-23,10253
comuna 7,67,2024-06-23,39763
comuna 2,28,2024-06-23,3567
comuna 10,44,2024-06-23,17288
comuna 8,54,2024-06-23,6813
comuna 13,89,2024-06-23,47450
comuna 9,68,2024-07-31,17363
comuna 1,31,2024-06-23,27420
comuna 1,84,2024-06-25,36068
comuna 11,44,2024-01-30,30905
comuna 16,33,2024-06-25,23422
comuna 16,91,2024-07-31,1352
comuna 13,81,2024-06-25,4762
comuna 9,73,2024-07-31,3297
comuna 7,47,2024-01-30,42273
comuna 10,45,2024-07-31,31532
comuna 8,63,2024-07-31,7014
comuna 11,46,2024-06-25,14890
comuna 10,65,2024-06-23,41249
comuna 6,59,2024-07-31,6650
comuna 2,80,2024-01-30,44014
comuna 11,93,2024-07-31,27050
comuna 15,85,2024-01-30,11157
comuna 12,59,2024-06-23,39613
comuna 13,46,2024-07-31,45789
comuna 14,16,2024-07-31,39534
comuna 5,47,2024-07-31,49604
comuna 16,63,2024-01-30,15388
comuna 9,81,2024-06-23,25514
comuna 8,15,2024-01-30,49858
comuna 14,82,2024-06-23,33503
comuna 9,16,2024-07-31,21425
comuna 10,26,2024-06-25,28578
comuna 4,36,2024-01-30,4078
comuna 13,45,2024-07-31,24928
comuna 3,55,2024-07-31,31800
comuna 6,55,2024-07-31,18270
comuna 11,35,2024-06-23,13018
comuna 6,66,2024-06-25,5406
comuna 5,90,2024-06-25,5024
comuna 10,100,2024-06-25,21091
comuna 1,81,2024-06-25,23500
comuna 5,26,2024-01-30,12517
comuna 2,16,2024-01-30,30406
comuna 15,21,2024-01-30,12433
comuna 1,89,2024-07-31,45719
comuna 10,25,2024-01-30,26858
comuna 13,62,2024-06-23,43192
comuna 8,72,2024-06-25,300
comuna 12,98,2024-07-31,41631
comuna 4,44,2024-01-30,7817
comuna 4,16,2024-06-25,13580
comuna 10,71,2024-06-23,43733
comuna 10,58,2024-06-23,34659
comuna 16,48,2024-06-23,30877
comuna 13,64,2024-07-31,18395
comuna 14,94,2024-06-23,21713
comuna 4,90,2024-07-31,28026
comuna 10,17,2024-06-25,23252
comuna 14,21,2024-06-23,8619
comuna 1,32,2024-06-23,49766
comuna 3,15,2024-07-31,4427
comuna 10,32,2024-06-23,15346
comuna 3,39,2024-06-23,44155
comuna 3,91,2024-06-23,21296
comuna 9,53,2024-06-25,6820
comuna 12,97,2024-06-23,28540
comuna 2,68,2024-01-30,24572
comuna 15,99,2024-06-25,49331
comuna 15,65,2024-06-25,17263
comuna 9,34,2024-07-31,13141
comuna 2,71,2024-01-30,40384
comuna 12,98,2024-01-30,13951
comuna 14,90,2024-07-31,24313
comuna 14,48,2024-06-23,18354
comuna 12,65,2024-06-23,25348
comuna 10,47,2024-07-31,26055
comuna 11,49,2024-06-25,39627
comuna 3,83,2024-01-30,5100
comuna 8,17,2024-01-30,18847
comuna 11,90,2024-01-30,675
comuna 3,74,2024-06-23,4869
comuna 5,17,2024-06-25,16197
comuna 15,74,2024-01-30,5567
comuna 7,67,2024-07-31,9292
comuna 10,92,2024-07-31,25164
comuna 7,18,2024-07-31,30191
comuna 4,24,2024-01-30,8479
comuna 9,35,2024-01-30,37140
comuna 2,43,2024-06-25,21884
comuna 9,46,2024-07-31,9117
comuna 2,88,2024-06-23,23987
comuna 14,10,2024-01-30,48571
comuna 4,30,2024-06-25,4986
comuna 10,72,2024-06-23,25245
comuna 3,66,2024-07-31,36016
comuna 11,44,2024-01-30,15551
comuna 4,24,2024-06-25,42313
comuna 1,80,2024-06-23,23165
comuna 11,37,2024-06-25,32288
comuna 6,14,2024-01-30,11284
comuna 14,12,2024-07-31,13500
comuna 11,77,2024-06-23,16773
comuna 5,39,2024-06-23,25179
comuna 4,22,2024-06-25,1265
comuna 16,20,2024-01-30,34307
comuna 1,13,2024-07-31,24893
comuna 12,45,2024-06-23,29516
comuna 14,31,2024-07-31,10131
comuna 5,86,2024-07-31,3401
comuna 6,32,2024-07-31,17120
comuna 4,69,2024-01-30,1803
comuna 6,27,2024-07-31,13636
comuna 16,13,2024-06-23,10735
comuna 11,22,2024-07-31,6831
comuna 10,90,2024-01-30,6088
comuna 9,78,2024-06-25,26360
comuna 4,94,2024-01-30,189
comuna 4,63,2024-06-23,33722
comuna 13,87,2024-06-25,23376
comuna 2,99,2024-06-23,362
comuna 4,89,2024-01-30,5306
comuna 5,81,2024-01-30,22662
comuna 9,41,2024-07-31,5469
comuna 7,64,2024-01-30,17800
comuna 12,12,2024-01-30,44574
comuna 16,99,2024-06-25,16225
comuna 8,21,2024-06-23,17739
comuna 14,89,2024-01-30,25427
comuna 14,90,2024-06-25,39289
comuna 11,84,2024-06-25,43417
comuna 15,70,2024-06-23,19063
comuna 11,86,2024-06-25,26191
comuna 11,35,2024-06-25,34301
comuna 9,93,2024-01-30,4514
comuna 2,62,2024-06-25,1704
comuna 11,15,2024-01-30,5223
comuna 4,79,2024-01-30,48069
comuna 15,36,2024-06-25,10871
comuna 14,80,2024-07-31,32409
comuna 2,76,2024-07-31,36576
comuna 4,85,2024-06-23,9136
comuna 16,48,2024-06-25,1381
comuna 13,86,2024-06-25,25885
comuna 10,68,2024-01-30,5859
comuna 6,50,2024-07-31,49063
comuna 15,75,2024-01-30,20374
comuna 10,19,2024-06-25,32812
comuna 5,60,2024-07-31,4427
comuna 14,43,2024-01-30,4533
comuna 16,27,2024-06-23,35800
comuna 2,27,2024-01-30,24277
comuna 10,89,2024-01-30,24649
comuna 2,98,2024-06-25,38039
comuna 8,30,2024-06-23,444
comuna 15,39,2024-07-31,43743
comuna 2,60,2024-06-25,43430
comuna 15,86,2024-01-30,44907
comuna 3,16,2024-06-25,9999
comuna 10,19,2024-06-25,9753
comuna 3,21,2024-06-25,44843
comuna 8,91,2024-07-31,44768
comuna 4,72,2024-07-31,13983
comuna 12,89,2024-01-30,20121
comuna 14,69,2024-01-30,1466
comuna 7,64,2024-06-23,27564
comuna 14,50,2024-01-30,27002
comuna 14,50,2024-07-31,39387
comuna 14,25,2024-06-25,12948
comuna 13,27,2024-06-23,1099
comuna 13,92,2024-06-23,10903
comuna 14,44,2024-07-31,2522
comuna 2,36,2024-01-30,32668
comuna 7,72,2024-06-23,32241
comuna 8,99,2024-07-31,3796
comuna 2,66,2024-06-25,45110
comuna 7,100,2024-06-23,11511
comuna 16,92,2024-01-30,28414
comuna 8,76,2024-06-25,8106
comuna 15,38,2024-06-23,15371
comuna 7,22,2024-07-31,47196
comuna 10,69,2024-01-30,28590
comuna 5,16,2024-06-25,18745
comuna 7,62,2024-01-30,37533
comuna 4,84,2024-06-25,32883
comuna 1,30,2024-01-30,17321
comuna 15,32,2024-06-23,30791
comuna 2,75,2024-01-30,42448
comuna 12,28,2024-06-25,10108
comuna 14,59,2024-06-25,38647
comuna 5,77,2024-01-30,17632
comuna 8,59,2024-06-25,19889
comuna 6,61,2024-06-25,26077
comuna 1,85,2024-06-25,31099
comuna 13,97,2024-06-25,17561
comuna 14,62,2024-06-23,38609
comuna 5,55,2024-07-31,20736
comuna 3,45,2024-07-31,29785
comuna 10,30,2024-01-30,26660
comuna 14,15,2024-07-31,44613
comuna 16,25,2024-01-30,20948
comuna 5,93,2024-06-23,47011
comuna 5,61,2024-01-30,35419
comuna 2,23,2024-07-31,22158
comuna 14,63,2024-06-23,39631
comuna 5,40,2024-07-31,49973
comuna 15,96,2024-07-31,41313
comuna 15,25,2024-06-25,28251
comuna 3,13,2024-06-25,15548
comuna 8,34,2024-07-31,14986
comuna 11,41,2024-06-25,1423
comuna 3,95,2024-07-31,1958
comuna 13,71,2024-07-31,29589
comuna 7,28,2024-06-25,24253
comuna 15,73,2024-07-31,6204
comuna 13,26,2024-06-23,16807
comuna 13,77,2024-06-25,44113
comuna 5,10,2024-01-30,33126
comuna 3,62,2024-07-31,38248
comuna 7,95,2024-06-23,9651
comuna 3,14,2024-06-25,4127
comuna 9,98,2024-07-31,7404
comuna 16,68,2024-07-31,21992
comuna 15,27,2024-01-30,41999
comuna 15,14,2024-06-25,24981
comuna 3,80,2024-01-30,20043
comuna 9,32,2024-06-23,1802
comuna 14,53,2024-06-25,34892
comuna 8,59,2024-01-30,47372
comuna 15,95,2024-06-23,45135
comuna 8,62,2024-06-25,2397
comuna 14,45,2024-06-25,33276
comuna 1,51,2024-07-31,7577
comuna 15,87,2024-01-30,4451
comuna 1,27,2024-06-25,15282
comuna 5,60,2024-06-23,24894
comuna 7,75,2024-01-30,30084
comuna 16,92,2024-01-30,23134
comuna 13,39,2024-06-25,10021
comuna 15,27,2024-06-23,2201
comuna 11,94,2024-06-23,13123
comuna 10,59,2024-01-30,29507
comuna 15,99,2024-06-23,46884
comuna 11,74,2024-01-30,41467
comuna 3,20,2024-01-30,20496
comuna 14,51,2024-06-23,23869
comuna 9,30,2024-07-31,33938
comuna 5,79,2024-06-25,42456
comuna 1,29,2024-01-30,12837
comuna 16,88,2024-06-25,48618
comuna 15,11,2024-06-25,33137
comuna 1,28,2024-01-30,30917
comuna 6,83,2024-01-30,27537
comuna 3,80,2024-07-31,21234
comuna 9,60,2024-01-30,41965
comuna 12,22,2024-07-31,18557
comuna 9,90,2024-07-31,48358
comuna 10,99,2024-06-25,12834
comuna 12,11,2024-01-30,8590
comuna 6,44,2024-07-31,4615
comuna 2,31,2024-06-25,6794
comuna 13,78,2024-06-23,11383
comuna 8,32,2024-06-23,19407
comuna 16,96,2024-06-25,45387
comuna 16,99,2024-07-31,29572
comuna 4,91,2024-06-23,9158
comuna 7,68,2024-06-25,46459
comuna 6,69,2024-06-23,45438
comuna 8,21,2024-06-25,2380
comuna 6,93,2024-06-23,5693
comuna 4,19,2024-06-25,9044
comuna 6,66,2024-06-23,19893
comuna 3,56,2024-07-31,33509
comuna 14,35,2024-01-30,17271
comuna 11,57,2024-06-25,49800
comuna 13,22,2024-07-31,41181
comuna 14,69,2024-07-31,2072
comuna 7,99,2024-07-31,36254
comuna 4,38,2024-06-25,33660
comuna 13,46,2024-06-23,4001
comuna 4,59,2024-06-23,11738
